🇹🇼台灣頻道🇹🇼,#genre#
東森超視 HD,http://61.219.170.95:18555/http/192.168.1.9:8081/hls/64/806/ch14.m3u8#http://59.125.122.90:18555/http/192.168.1.9:8078/hls/24/80/ch04.m3u8#http://59.125.122.90:18555/http/192.168.1.9:8081/hls/68/810/ch01.m3u8#http://59.125.122.90:18555/http/192.168.1.9:8066/hls/210/10010/ch00.m3u8
緯來育樂 HD,http://220.134.196.147:9569/http/59.120.8.187:8081/hls/68/810/ch30.m3u8#http://61.219.170.95:18541/http/192.168.1.9:8081/hls/68/810/ch30.m3u8#http://61.219.170.95:18541/playlist.m3u8#http://220.134.196.147:9569/playlist.m3u8
緯來戲劇 HD,http://61.219.170.95:18557/http/192.168.1.9:8081/hls/69/811/ch33.m3u8
MOMO綜合台,http://61.219.170.95:18576/http/192.168.1.9:8081/hls/76/818/momo_max.m3u8
AXN,http://61.219.170.95:18548/http/192.168.1.9:8081/hls/71/813/ch43.m3u8#http://50.7.220.74:8278/axn_twn/playlist.m3u8?tid=m1776995e9b3e16458394&ct=17874&tsum=b8a111d0b13c7761ce8b4e8f047adddb#http://59.125.122.90:18548/http/192.168.1.9:8081/hls/68/810/ch01.m3u8#http://59.125.122.90:18548/http/192.168.1.9:8081/hls/76/818/ch08.m3u8
EYE TV戲劇台,http://50.7.220.74:8278/eyetvxiju_twn/playlist.m3u8?tid=m379e8846d31b14432367&ct=17874&tsum=2c4c2acd16a5a5e00797ad6f4c4cb586
龍華日韓,http://61.219.170.95:18508/http/192.168.1.9:8088/hls/15/80/foxsports2.m3u8
龍華偶像,http://61.219.170.95:18573/http/192.168.1.9:8066/hls/210/10012/cstv12.m3u8
龍華戲劇,http://61.219.170.95:18507/http/192.168.1.9:8066/hls/210/10010/cstv10.m3u8
靖天戲劇,http://for40255.sytes.net:8099/tv/iptv/live_4gtv.php?vid=4gtv-4gtv058&nid=116
Star World,http://61.219.170.95:18504/http/192.168.1.9:8081/hls/61/803/ch02.m3u8#http://61.219.170.95:18504/.m3u8#http://61.219.170.95:18504/.m3u8

🇹🇼即時風景,#genre#
基隆-和平島,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1659967637/ei/NcTwYoO5FvaVvcAPpsOQkA0/ip/2600%3A1900%3A2000%3Ae6%3A0%3A0%3A0%3A2/id/mzxhj93qX7g.1/source/yt_live_broadcast/requiressl/yes/hfr/1/playlist_duration/30/manifest_duration/30/spc/lT-KhnWsSIH5QFDGH2tifhUluf0j03w/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24001373%2C24007246/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/AOq0QJ8wRAIgO13FKBlETuY1hk9gsnttE8GvP3ug57btVjkJ-BDdbt0CIGG9k9KWXS-8OvZtoB8ZBX_dyhSULYWq5zzdFlOgDQdO/file/index.m3u8
台北-象山,http://7ndbctwnjoha.movieyo.net:56421/live.m3u8?c=528#https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1659966561/ei/AMDwYtTNOZnFrQTek5WoBA/ip/2600%3A1900%3A2000%3Ae6%3A0%3A0%3A0%3A2/id/z_fY1pj1VBw.8/source/yt_live_broadcast/requiressl/yes/tx/24200495/txs/24200493%2C24200494%2C24200495%2C24201799%2C24201800/hfr/1/playlist_duration/30/manifest_duration/30/spc/lT-KhiJP7rPksjybfHiC36k9U0Ee77A/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24001373%2C24007246/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Ctx%2Ctxs%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/AOq0QJ8wRQIhAMoF50IHZQPC1U-MJXjN2qoze8hCYoUhnWchO22AVeceAiBc0HYsYcFFbA-Op83bSojuTcoA_dmDPnDzdFYmLNUlYg%3D%3D/file/index.m3u8
台北-貓空,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1659967786/ei/ysTwYuPIN5yL2roPqMa18Ag/ip/2600%3A1900%3A2000%3Ae6%3A0%3A0%3A0%3A2/id/BP69KnwrvxM.4/source/yt_live_broadcast/requiressl/yes/tx/24246935/txs/24246935%2C24246936/hfr/1/playlist_duration/30/manifest_duration/30/spc/lT-KhrVxgm3v8qvggYkINE7ImhrY_6c/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24001373%2C24007246/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Ctx%2Ctxs%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/AOq0QJ8wRgIhAL2GaZ6wUQbKTGKE6G_cMTwrtpi1mcbveCivF_iwkHoqAiEA1wRmBxiFmcf7dVoloMvhZLxkLOKex9R8lSge2U4oYNU%3D/file/index.m3u8
新北-淡水漁人碼頭,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1659967879/ei/J8XwYpKYCPWgigaEupGABA/ip/2600%3A1900%3A2000%3Ae6%3A0%3A0%3A0%3A2/id/xwAWSh35uuw.1/source/yt_live_broadcast/requiressl/yes/hfr/1/playlist_duration/30/manifest_duration/30/spc/lT-KhpOsQkIvgWZwsmvi2lvSYrHXoes/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24001373%2C24007246/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/AOq0QJ8wRgIhAIBmBMW-q8ZZMHXOOzojKKGDwUTLUrdbJv2NMJeJG6x1AiEA__9RTjzkOyR5t75r2B_jvUI522V7xGNMqGHpkpTReL8%3D/file/index.m3u8
桃園-虎頭山,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1659968044/ei/zMXwYu6FJ4ODvcAP1Pyc0As/ip/2600%3A1900%3A2000%3Ae6%3A0%3A0%3A0%3A2/id/kS_KfRgze-0.1/source/yt_live_broadcast/requiressl/yes/hfr/1/playlist_duration/30/manifest_duration/30/spc/lT-Khn5C6O4e6kJ0UgPKx9O38uVgFDU/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24001373%2C24007246/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/AOq0QJ8wRQIgd9faXl1ry7dwX93a-whl0ElMH5jTcNIxP_Zt7WAIuFICIQD8Zmw289B20QZytZh6_qkxQQIwQNIaxGRQcaZk-7a_Og%3D%3D/file/index.m3u8
桃園-石門水庫,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1659968148/ei/NMbwYrfvJ5mCvcAPvNuvwAI/ip/2600%3A1900%3A2000%3Ae6%3A0%3A0%3A0%3A2/id/1OTZ9rjFv78.3/source/yt_live_broadcast/requiressl/yes/tx/24210080/txs/24174780%2C24174781%2C24174782%2C24174783%2C24174805%2C24210080/hfr/1/playlist_duration/30/manifest_duration/30/spc/lT-KhsDw06Ny5HAr6TDtyVTRBfzED9g/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24001373%2C24007246/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Ctx%2Ctxs%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/AOq0QJ8wRQIhAL9XJCIMw6LVtakPIM5-9vZ7JkqXghhuGx3BM1SyCFD3AiBdQFVw-8JqC7c1GV8Df3diDyAklGykkZA7AlQAv0SVyQ%3D%3D/file/index.m3u8
台中-高美濕地,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1659968310/ei/1cbwYqSsOoOp4wKhx564Bg/ip/2600%3A1900%3A2000%3Ae6%3A0%3A0%3A0%3A2/id/lFtgjv5XjbA.1/source/yt_live_broadcast/requiressl/yes/tx/24027709/txs/24027707%2C24027708%2C24027709%2C24027710%2C24067856/hfr/1/playlist_duration/30/manifest_duration/30/spc/lT-KhkeAiDbpko6YsFweOiidXjZX8I0/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24001373%2C24007246/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Ctx%2Ctxs%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/AOq0QJ8wRQIhAMz4qh3b7cmBVvBe40hsz2NhPSQPcJ7IkITai0bmoLR1AiB75zSUxFNrsQdF9FRam7AdwOdahEKu2CXvvNqRfkGdoA%3D%3D/file/index.m3u8
嘉義-太平雲梯,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1659968500/ei/lMfwYvivA9LNgAO5vqTYBg/ip/2600%3A1900%3A2000%3Ae6%3A0%3A0%3A0%3A2/id/dY2cRNr5Buw.3/source/yt_live_broadcast/requiressl/yes/tx/24200493/txs/24200493%2C24200494%2C24200495%2C24201799%2C24201800/hfr/1/playlist_duration/30/manifest_duration/30/spc/lT-KhuFhJ9gNsJiKlyfAs4YDeQtY6ro/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24001373%2C24007246/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Ctx%2Ctxs%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/AOq0QJ8wRgIhAIAVJcr9nRCHPo97c0TeHVgUtCnZtYnPbaRWNaIdeQHfAiEAwdPU5hmYXAt8yxMRf6eKJnGHgYBCG5HNYBn-lbTuFlE%3D/file/index.m3u8
台南-井仔腳瓦盤鹽田,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1659968647/ei/J8jwYpOaHfaVvcAPpsOQkA0/ip/2600%3A1900%3A2000%3Ae6%3A0%3A0%3A0%3A2/id/LC6eFju5Xac.5/source/yt_live_broadcast/requiressl/yes/tx/24067850/txs/24027683%2C24027684%2C24027685%2C24027686%2C24067850/hfr/1/playlist_duration/30/manifest_duration/30/spc/lT-KhgLmduumLSne7TxH_FOgaJtWZ9Q/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24001373%2C24007246/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Ctx%2Ctxs%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/AOq0QJ8wRgIhAOKZmrtD-obN0g6Z_PQHwuNdgevEbfi4JPUaUGjJp3g8AiEAvewUMriB-pg9HWiiCjO9iDnrhBfUfhNhpqXJTPtW16o%3D/file/index.m3u8
高雄-壽山,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1659966967/ei/lsHwYqm0PKmjvcAPydGm0AY/ip/2600%3A1900%3A2000%3Ae6%3A0%3A0%3A0%3A2/id/C03Itx8iSC0.7/source/yt_live_broadcast/requiressl/yes/hfr/1/playlist_duration/30/manifest_duration/30/spc/lT-KhqcvFM1_BChPyAVHN2_jtOG4h38/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24001373%2C24007246/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/AOq0QJ8wRQIhAK8tpAuSD6Ql0OHT5li-Kz5S7sYs5o2v2kqT8Ifkk1pzAiAz75pCEYDHWyb3b1VxdUWF-y4bpqG5oceCVBh8VCGO4g%3D%3D/file/index.m3u8
高雄-旗津海水浴場, https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1659967249/ei/scLwYpvQCaaPvcAPt9qboAk/ip/2600%3A1900%3A2000%3Ae6%3A0%3A0%3A0%3A2/id/1xFXOWENQg0.3/source/yt_live_broadcast/requiressl/yes/hfr/1/playlist_duration/30/manifest_duration/30/spc/lT-Khh18Nm2ni9TlotQ9-npnFr1leCs/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24001373%2C24007246/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/AOq0QJ8wRAIgGCFpDMFU0rUmCmvzbfKXnxl3jOohTIU-OfVy7J_P8aQCIF3kXd7aPG21Aq8Q-1KeJtd6uIJ7r2UomBFvlCuBYD5q/file/index.m3u8
高雄-蓮池潭,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1659967510/ei/tsPwYvemBPqavcAPpdSe4AQ/ip/2600%3A1900%3A2000%3Ae6%3A0%3A0%3A0%3A2/id/dCycHSYZBmg.5/source/yt_live_broadcast/requiressl/yes/tx/24246936/txs/24246935%2C24246936/hfr/1/playlist_duration/30/manifest_duration/30/spc/lT-Khk3iu6Ro1UnnkKOx1gcfEsBEO2o/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24001373%2C24007246/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Ctx%2Ctxs%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/AOq0QJ8wRgIhAONiYrcDxictzJJxQ0V5vZtETvmfi3L8k6aEu2_Rtpa6AiEAxNLlK3jFn4P5NVKVNZjY448WwhyAmvf6L1vW3-YFvNE%3D/file/index.m3u8
台東-三仙台,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1659968861/ei/_cjwYrDfDbnG2roPmf-qqA0/ip/2600%3A1900%3A2000%3Ae6%3A0%3A0%3A0%3A2/id/jFJ59-9tTyM.10/source/yt_live_broadcast/requiressl/yes/hfr/1/playlist_duration/30/manifest_duration/30/spc/lT-Khg4kh1ooLv5eOfG1tpwhrEZNNEU/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24001373%2C24007246/beids/23886206/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/AOq0QJ8wRgIhAOb3CldSTQSIobiectNHxEF77LrvzvCQL1LT7FSrD8hQAiEA7-KNfyQHzQrbiUP6XzIp0By-wiD7KmORCpuWy204XYM%3D/file/index.m3u8
台東-加路蘭遊憩區,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1659968920/ei/N8nwYpL3POKRvcAP99m0gA8/ip/2600%3A1900%3A2000%3Ae6%3A0%3A0%3A0%3A2/id/ce4RYcnuXPA.4/source/yt_live_broadcast/requiressl/yes/tx/24027700/txs/24027699%2C24027700%2C24027701%2C24027702%2C24067854/hfr/1/playlist_duration/30/manifest_duration/30/spc/lT-KhmJg11ZEtZFGIBQQDB3tLDpoVl4/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24001373%2C24007246/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Ctx%2Ctxs%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/AOq0QJ8wRQIgdXQDJ0V-cu7RDNvXBBH3AtOLtH0-Z6yXmNiUvNA6B84CIQDmp2kuwSWbANlmRV2aIOlECgekebJdzjZQTsrMjPWlMw%3D%3D/file/index.m3u8
台東-多良車站,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1659968987/ei/e8nwYqy_B5mSgAOBv4e4Cw/ip/2600%3A1900%3A2000%3Ae6%3A0%3A0%3A0%3A2/id/UCG1aXVO8H8.4/source/yt_live_broadcast/requiressl/yes/tx/24027700/txs/24027699%2C24027700%2C24027701%2C24027702%2C24067854/hfr/1/playlist_duration/30/manifest_duration/30/spc/lT-KhkUSkrO-ZPEMkwczqZmx5KiZ3t4/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24001373%2C24007246/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Ctx%2Ctxs%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/AOq0QJ8wRgIhAO902oPaZEUNWwdUXWwNm5nQr_FJa_UoDsepeUUJjV7tAiEA93ciNFUwC-UWgRhowUfoLDEEFY1YX988apnsngxI6CA%3D/file/index.m3u8
台東-杉原灣,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1659969059/ei/w8nwYre6GdHcrQTS04u4AQ/ip/2600%3A1900%3A2000%3Ae6%3A0%3A0%3A0%3A2/id/VqS_Y8ZCj6M.3/source/yt_live_broadcast/requiressl/yes/hfr/1/playlist_duration/30/manifest_duration/30/spc/lT-KhkNqFf98PODGBW__y0UhX7XGEdk/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24001373%2C24007246/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/AOq0QJ8wRAIgROT1M47sPX0bA2-1tTCPLlua8pe8ebToEb49DA9aYEICIGMpThHQtIh8lbrLgUS1WjfGm9mgK609mEdD9uthZYpi/file/index.m3u8
台東-都歷遊客中心,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1659969142/ei/FcrwYpv0N5bhgQOe6IGICw/ip/2600%3A1900%3A2000%3Ae6%3A0%3A0%3A0%3A2/id/Hb7MeMTVGdM.17/source/yt_live_broadcast/requiressl/yes/hfr/1/playlist_duration/30/manifest_duration/30/spc/lT-Khof9xTguC2rTVcNSsJSwkLKIu4E/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24001373%2C24007246/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/AOq0QJ8wRAIgWYCKMiRBo4DPkEh3lFVmuIjUyApV6Y1FxQyWj8h3bzwCIG20_Xo0nN6UjLYrALvX7jKf89r-H6T2DW3ZYK9p3KtN/file/index.m3u8
台東-金樽浪點,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1659969230/ei/bsrwYtrWAuanvcAP7LqhyA0/ip/2600%3A1900%3A2000%3Ae6%3A0%3A0%3A0%3A2/id/q3KJt-SZc2s.11/source/yt_live_broadcast/requiressl/yes/hfr/1/playlist_duration/30/manifest_duration/30/spc/lT-KhpAt-IV4rU_78J1S7imY5Mzg5hY/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24001373%2C24007246/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/AOq0QJ8wRQIhAMgzehge5n0KWzUYXSgkD1fuw4bJZMfPd_TE0GjI126zAiB3Btt-rMpIZ4XPj8qxnPLKSLto0kdwwJyIh2-itM8BSw%3D%3D/file/index.m3u8
台東-鹿野高台,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1659969312/ei/wMrwYprdMeC32roP2ZqEqA4/ip/2600%3A1900%3A2000%3Ae6%3A0%3A0%3A0%3A2/id/KkDSzZcqQTQ.9/source/yt_live_broadcast/requiressl/yes/tx/24174805/txs/24174780%2C24174781%2C24174782%2C24174783%2C24174805%2C24210080/hfr/1/playlist_duration/30/manifest_duration/30/spc/lT-KhtiuyF0DqD5D8Hq5_J1sSfYXVcg/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24001373%2C24007246/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Ctx%2Ctxs%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/AOq0QJ8wRAIgTkAQqyu9wPOy8pP9UciWTC261W2wd5gPmQMZSpgFPR0CIEdEbo5jdbjInSoRm4AAnjjJ7U2m0efcS2EZZ3brQaRW/file/index.m3u8
花蓮-七星潭,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1659969434/ei/OsvwYr2XNonG4gLtq5vADQ/ip/2600%3A1900%3A2000%3Ae6%3A0%3A0%3A0%3A2/id/tWdI0YfY93Y.3/source/yt_live_broadcast/requiressl/yes/hfr/1/playlist_duration/30/manifest_duration/30/spc/lT-KhlUvOPzBRaIzctLdLNTyMcsVW0k/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24001373%2C24007246/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/AOq0QJ8wRgIhAMiM4254WBU_xLT1CORgN-twB8AshUitgHcBbPexaAKFAiEAy9Fy6Zw2xDGpVAPweclj-cSb0iR5-SHFW_2iQ2syZJI%3D/file/index.m3u8
花蓮-六十石山,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1659969492/ei/dMvwYpnGDPT5gAOZyYOgCQ/ip/2600%3A1900%3A2000%3Ae6%3A0%3A0%3A0%3A2/id/BWrRFJoOV9c.1/source/yt_live_broadcast/requiressl/yes/hfr/1/playlist_duration/30/manifest_duration/30/spc/lT-KhgBmdNwBm5imk8C2zIPPrKOk3ng/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24001373%2C24007246/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/AOq0QJ8wRgIhANBOrhnml0sHysvgM158hf9_dTkXViTN34aDJS5FO5mNAiEApnC2kcgNx8Ui4BQw3klhZP01cU2m1H6F2nIXq_O4LyY%3D/file/index.m3u8
花蓮-大石鼻山,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1659969569/ei/wcvwYp2gLe-n2roPuoWlmAo/ip/2600%3A1900%3A2000%3Ae6%3A0%3A0%3A0%3A2/id/8qi9InV0qks.5/source/yt_live_broadcast/requiressl/yes/hfr/1/playlist_duration/30/manifest_duration/30/spc/lT-KhiXmMBge8_TatwmDq9bFvyqc6Dc/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24001373%2C24007246/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/AOq0QJ8wRgIhAOJkfTkp0imnSO9p85vK6z9-NVOpj4eu1YzhB8C8DQEBAiEA4sMEw1UI9ON-A7JBFWpJj8ic5OdKNYMZEpCEkRVEbeI%3D/file/index.m3u8
花蓮-池上天堂路,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1659969657/ei/GczwYp29FvWgigaEupGABA/ip/2600%3A1900%3A2000%3Ae6%3A0%3A0%3A0%3A2/id/WA7GEXVGAP0.3/source/yt_live_broadcast/requiressl/yes/hfr/1/playlist_duration/30/manifest_duration/30/spc/lT-KhtL1kGz3bJbuywNIb4ItktcWy5U/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24001373%2C24007246/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/AOq0QJ8wRAIgF7p71hVR_O2LiMDInU0qy3HuL2cmQoJQcLyWatTcqEQCIBCBhnbi0OdDFgdERYpdHDu-UKaiv3D8tP5YuI72L6xJ/file/index.m3u8
花蓮-石梯坪,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1659970181/ei/JM7wYqPzNeanvcAP7LqhyA0/ip/2600%3A1900%3A2000%3Ae6%3A0%3A0%3A0%3A2/id/fcX1Gl4nlJ8.3/source/yt_live_broadcast/requiressl/yes/hfr/1/playlist_duration/30/manifest_duration/30/spc/lT-Khq1A7nvuF9P3dA1L9y3wEJxaflA/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24001373%2C24007246/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/AOq0QJ8wRgIhAJvoPKAFxuXLnwdGDhXwUe7S_kZVy-HXFS9Xtua03J7qAiEAtjk0Sct2kEnjIjlbzuGNhMtLkE_Rqc8lk_OC_kjvBg8%3D/file/index.m3u8
花蓮-長虹橋,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1659970309/ei/pc7wYqmPFPaUvcAPoOyI0Ac/ip/2600%3A1900%3A2000%3Ae6%3A0%3A0%3A0%3A2/id/aYqW-1QJ0ts.1/source/yt_live_broadcast/requiressl/yes/hfr/1/playlist_duration/30/manifest_duration/30/spc/lT-KhqVxH5FkMtabMNaT6I4oYbS6mls/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24001373%2C24007246/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/AOq0QJ8wRQIgAJ9rFVylGnZccA624qF_3hht5-8Kj2zF8hp_TA6ODDECIQDQKp47P_3XlrLir2cNFg9QE6o8mPHNDaApp376JobE6Q%3D%3D/file/index.m3u8
